Dates,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5TELS Index,S5UTIL Index
2009-07-21,190.73,248.11,385.34,163.42,313.73,198.26,308.56,165.35,102.98,145.03
2009-07-22,192.55,247.44,381.39,163.18,311.76,198.91,310.05,165.98,103.36,144.21
2009-07-23,197.12,250.32,392.44,168.02,318.96,203.65,316.0,171.54,106.13,147.92
2009-07-24,196.78,252.19,396.19,167.45,323.94,203.45,313.92,172.7,106.12,150.1
2009-07-27,197.23,252.13,397.45,169.94,324.05,204.96,313.13,173.34,106.32,149.83
2009-07-28,197.28,251.96,391.31,169.31,324.76,204.79,314.1,171.88,106.42,147.31
2009-07-29,195.64,252.97,383.22,168.88,325.65,203.42,313.08,168.34,107.29,146.82
2009-07-30,198.93,253.51,387.36,173.36,326.11,208.0,314.57,173.43,108.6,148.7
2009-07-31,199.22,252.85,389.92,174.88,324.11,208.97,313.92,175.04,107.93,147.13
2009-08-03,203.1,253.0,398.78,179.55,325.83,213.27,318.46,181.12,108.23,148.23
2009-08-04,203.62,253.82,397.94,183.26,325.78,214.35,318.18,180.92,108.05,146.48
2009-08-05,202.42,251.29,393.8,189.37,321.72,212.9,315.4,182.28,106.08,145.12
2009-08-06,202.19,249.12,390.8,188.06,318.5,214.15,313.16,181.21,104.86,145.38
2009-08-07,208.89,250.23,390.51,193.14,321.15,219.56,316.13,182.07,104.97,146.58
2009-08-10,206.44,250.68,391.49,191.88,323.56,217.11,314.34,179.1,104.69,146.87
2009-08-11,204.31,249.98,384.94,185.1,322.63,214.31,311.16,178.71,103.55,146.54
2009-08-12,206.28,249.96,389.84,188.83,323.68,218.0,316.34,180.1,105.01,147.24
2009-08-13,206.68,250.86,392.69,192.53,323.87,218.43,319.16,183.91,104.77,147.01
2009-08-14,203.48,250.6,387.28,191.58,323.01,215.15,316.23,178.97,104.45,146.97
2009-08-17,197.04,248.37,375.29,183.42,322.92,208.95,307.86,172.3,102.37,145.0
2009-08-18,199.73,249.24,378.62,186.95,322.61,211.84,312.35,174.83,102.72,145.21
2009-08-19,201.63,250.77,385.82,186.85,326.57,211.69,313.63,176.68,103.3,146.17
2009-08-20,203.21,252.21,389.24,191.7,328.56,214.3,316.92,177.35,104.2,147.13
2009-08-21,207.34,254.96,399.68,195.81,332.33,219.71,321.76,181.93,106.08,150.02
2009-08-24,205.39,254.61,404.91,194.0,333.57,219.98,321.51,180.41,106.28,150.28
2009-08-25,207.88,254.99,399.42,196.17,334.75,221.41,321.85,179.75,106.37,149.56
2009-08-26,208.81,255.91,401.55,195.93,333.91,219.38,322.03,178.89,107.18,149.33
2009-08-27,209.5,255.39,400.05,197.83,334.62,221.22,323.19,179.95,106.52,148.94
2009-08-28,209.28,254.03,398.61,198.13,331.56,220.18,324.21,181.06,105.96,148.92
2009-08-31,205.86,254.89,391.31,197.37,330.78,217.62,321.3,178.47,105.32,147.38
2009-09-01,201.76,252.16,385.13,186.98,326.49,213.49,315.11,173.73,102.8,146.32
2009-09-02,200.69,252.55,383.23,185.16,326.15,212.42,314.98,174.68,102.52,145.07
2009-09-03,203.32,253.65,384.81,189.4,325.95,215.54,316.58,177.52,102.33,145.54
2009-09-04,206.29,255.46,390.64,190.97,330.07,219.84,321.91,180.02,103.93,146.03
2009-09-07,206.29,255.46,390.64,190.97,330.07,219.84,321.91,180.02,103.93,146.03
2009-09-08,208.38,257.61,400.71,192.16,328.89,222.6,324.29,182.71,104.82,146.19
2009-09-09,210.69,257.41,401.19,194.92,332.08,226.05,326.83,183.69,105.19,146.03
2009-09-10,213.68,259.14,407.19,196.71,334.26,228.1,331.21,184.87,107.43,146.09
2009-09-11,212.71,259.73,407.32,195.1,334.07,229.1,330.73,184.56,107.73,145.57
2009-09-14,213.65,259.72,409.52,197.93,335.99,231.81,330.94,187.39,107.47,147.82
2009-09-15,214.53,258.14,412.43,198.11,333.3,234.67,332.87,191.7,107.84,148.94
2009-09-16,218.64,259.82,421.72,204.83,335.32,238.37,336.13,194.33,107.01,151.19
2009-09-17,217.81,259.72,419.09,204.07,335.33,237.98,335.41,193.41,105.6,150.33
2009-09-18,219.47,262.67,418.9,203.94,334.92,237.96,335.87,193.2,107.79,150.85
2009-09-21,218.27,262.3,415.11,202.08,337.09,236.73,336.0,191.52,107.16,150.21
2009-09-22,218.88,262.29,420.86,206.62,336.0,238.8,337.23,193.73,106.43,149.9
2009-09-23,215.96,262.21,412.84,202.32,332.36,236.55,336.09,189.96,108.18,149.32
2009-09-24,213.99,261.06,407.32,198.73,331.29,233.16,333.94,186.17,108.02,149.14
2009-09-25,212.13,260.43,406.91,196.53,330.89,230.64,331.61,184.02,107.6,148.63
2009-09-28,216.38,261.61,413.82,203.28,335.65,234.37,337.36,187.77,109.19,149.96
2009-09-29,217.42,262.75,411.47,202.2,335.3,233.95,335.02,187.86,108.63,150.22
2009-09-30,216.48,263.19,409.31,201.18,333.76,231.92,335.65,186.92,108.29,148.93
2009-10-01,211.5,260.72,397.97,192.38,328.24,225.94,326.02,179.73,106.58,146.28
2009-10-02,208.77,262.17,395.32,192.23,327.4,222.67,324.92,178.67,106.26,144.99
2009-10-05,212.42,262.68,404.04,198.57,329.09,226.82,327.61,182.32,107.12,146.77
2009-10-06,215.59,264.93,412.65,201.02,331.65,229.3,333.84,185.83,108.36,147.8
2009-10-07,215.77,265.82,415.21,203.03,332.46,228.67,335.4,186.25,105.23,147.53
2009-10-08,219.08,267.34,424.61,203.45,332.28,231.43,336.72,189.99,104.36,147.83
2009-10-09,219.11,267.92,425.14,205.1,335.59,232.63,340.49,190.45,103.58,148.77
2009-10-12,219.27,268.33,430.39,206.96,337.06,232.48,341.43,190.92,103.48,149.52
2009-10-13,220.23,267.72,430.5,204.67,333.68,232.38,341.46,191.87,103.91,148.66
2009-10-14,223.62,269.1,438.34,211.69,338.51,238.5,346.44,195.74,103.9,149.19
2009-10-15,223.89,271.35,446.93,210.29,340.66,239.2,346.37,196.56,104.57,150.5
2009-10-16,222.64,272.4,446.72,204.75,339.34,237.08,342.93,193.84,103.66,150.88
2009-10-19,225.71,273.85,452.23,205.69,342.73,239.22,346.31,196.5,104.5,153.13
2009-10-20,223.26,273.38,448.37,204.3,339.3,237.52,346.32,194.32,103.96,151.36
2009-10-21,220.03,271.04,447.34,200.41,334.75,235.44,345.59,191.73,103.92,151.63
2009-10-22,223.7,271.53,450.75,206.26,337.3,237.29,347.59,194.41,104.48,152.08
2009-10-23,222.07,268.57,441.69,203.05,333.71,233.25,346.51,190.43,103.12,149.56
2009-10-26,220.89,266.49,435.23,197.95,330.09,230.86,345.39,185.77,101.77,147.61
2009-10-27,217.21,266.97,439.85,196.58,331.95,228.46,342.19,184.12,102.82,147.12
2009-10-28,211.21,265.94,427.15,190.23,327.79,223.48,336.02,178.3,104.63,145.6
2009-10-29,216.96,270.67,437.49,198.47,330.98,227.92,342.62,183.98,105.21,146.97
2009-10-30,211.1,265.94,422.22,189.03,326.06,221.11,334.37,176.96,103.04,144.15
2009-11-02,213.01,268.71,424.18,190.61,327.87,223.23,335.75,178.76,102.65,143.75
2009-11-03,213.58,266.94,428.84,191.43,327.63,226.44,334.77,180.97,102.1,143.44
2009-11-04,213.3,268.14,428.29,188.54,331.72,226.11,337.01,180.84,102.53,144.42
2009-11-05,218.79,269.7,435.18,193.32,337.04,231.69,344.36,185.21,103.76,146.85
2009-11-06,221.02,270.62,434.26,192.45,338.4,234.52,344.73,185.78,104.08,146.48
2009-11-09,225.88,274.59,440.95,199.43,344.23,240.3,352.27,191.78,106.42,149.01
2009-11-10,226.02,274.72,441.12,198.54,345.91,239.59,352.22,192.07,106.4,149.49
2009-11-11,227.1,275.45,441.36,201.31,346.48,240.82,354.31,193.83,106.63,149.12
2009-11-12,224.8,273.97,432.36,197.6,344.62,238.4,352.76,192.61,105.79,147.12
2009-11-13,228.29,275.84,435.31,197.05,345.18,239.96,355.9,193.66,105.82,148.3
2009-11-16,232.06,277.83,445.97,199.48,350.07,244.79,359.52,198.05,106.67,150.21
2009-11-17,230.42,278.29,445.81,199.62,350.36,244.72,361.16,199.91,107.31,149.66
2009-11-18,229.63,278.26,444.59,201.4,351.65,243.68,359.31,199.7,107.56,148.99
2009-11-19,226.94,277.34,435.4,197.33,349.79,240.04,353.56,196.67,106.8,147.15
2009-11-20,225.68,277.47,431.55,196.2,351.73,239.33,351.28,196.44,106.62,147.5
2009-11-23,227.68,280.28,438.4,199.08,355.42,242.96,356.88,198.29,109.43,149.53
2009-11-24,227.27,280.42,440.27,197.58,358.22,242.27,355.21,197.73,110.51,150.04
2009-11-25,229.52,280.44,444.57,197.17,360.14,243.88,355.84,200.63,110.96,151.4
2009-11-26,229.52,280.44,444.57,197.17,360.14,243.88,355.84,200.63,110.96,151.4
2009-11-27,226.11,277.47,433.84,191.76,356.41,239.94,350.11,195.72,110.13,148.95
2009-11-30,225.31,276.11,434.25,197.02,355.43,240.3,351.1,197.04,109.62,150.16
2009-12-01,228.31,279.78,440.51,197.21,359.9,243.76,355.82,200.21,111.45,152.86
2009-12-02,228.96,279.74,437.18,196.98,360.99,243.45,355.41,202.5,112.28,154.87
2009-12-03,227.29,277.6,430.92,192.92,358.97,241.8,354.84,199.09,112.51,155.35
2009-12-04,228.97,278.86,427.47,196.33,359.21,245.34,357.91,196.7,112.75,154.7
2009-12-07,229.99,279.19,426.16,193.17,358.65,245.18,356.18,196.85,114.74,155.83
2009-12-08,228.22,275.99,418.75,191.45,355.97,241.92,353.46,193.48,113.62,155.22
2009-12-09,227.8,276.01,419.29,192.2,358.1,241.95,356.66,196.06,113.61,155.78
2009-12-10,230.97,277.26,422.97,191.81,362.26,242.8,358.24,195.44,114.45,157.6
2009-12-11,233.33,278.25,423.35,193.14,362.04,245.18,357.1,195.72,115.16,160.21
2009-12-14,235.4,279.2,424.07,194.27,365.32,248.08,360.2,198.55,115.01,160.87
2009-12-15,234.63,277.98,424.43,190.95,365.05,247.35,358.28,196.32,113.44,160.27
2009-12-16,235.02,276.93,426.43,192.23,363.62,246.5,359.57,198.31,113.09,159.63
2009-12-17,232.2,273.36,423.43,188.75,360.21,244.09,355.3,193.76,112.24,158.68
2009-12-18,233.42,272.55,424.6,191.37,361.13,243.62,360.85,193.95,112.49,159.39
2009-12-21,236.35,274.65,429.14,194.2,365.11,245.36,364.71,196.21,113.46,159.98
2009-12-22,236.71,275.84,431.06,194.79,366.39,245.63,366.8,197.54,114.63,158.9
2009-12-23,237.68,276.17,433.11,194.1,366.15,245.68,368.95,200.46,114.83,159.14
2009-12-24,237.95,277.0,435.2,195.77,366.0,246.7,372.66,202.03,115.25,160.26
2009-12-25,237.95,277.0,435.2,195.77,366.0,246.7,372.66,202.03,115.25,160.26
2009-12-28,237.89,277.39,436.43,195.17,367.52,246.4,373.48,202.4,115.9,160.5
2009-12-29,238.39,277.67,433.48,194.35,366.86,246.88,373.11,202.12,115.85,160.32
2009-12-30,237.4,277.45,433.67,194.5,366.44,246.22,374.81,202.34,115.77,160.43
2009-12-31,235.07,274.3,429.95,193.78,362.22,242.99,370.71,199.81,114.64,157.99
2010-01-01,235.07,274.3,429.95,193.78,362.22,242.99,370.71,199.81,114.64,157.99
2010-01-04,236.46,277.0,442.08,197.79,367.26,247.11,376.46,205.36,116.42,158.33
2010-01-05,237.62,276.7,445.6,201.15,365.15,247.99,376.33,206.43,116.64,156.51
2010-01-06,237.59,276.35,450.2,202.0,366.89,248.49,373.03,209.57,113.17,157.28
2010-01-07,239.63,276.28,449.2,206.21,368.26,251.72,371.6,208.61,112.21,156.43
2010-01-08,239.6,274.87,451.47,205.09,369.35,255.56,374.53,210.75,111.7,156.23
2010-01-11,239.36,275.98,451.99,205.15,370.88,258.55,372.93,210.34,111.66,157.95
2010-01-12,236.37,277.45,445.74,201.88,368.62,256.48,368.66,206.27,111.21,157.36
2010-01-13,238.55,279.31,447.49,204.24,373.37,257.7,372.15,208.15,110.78,158.78
2010-01-14,238.65,279.16,448.26,205.54,376.41,257.55,374.72,206.13,108.8,158.29
2010-01-15,236.51,277.34,444.78,201.35,374.84,254.39,369.97,203.93,107.26,157.27
2010-01-18,236.51,277.34,444.78,201.35,374.84,254.39,369.97,203.93,107.26,157.27
2010-01-19,239.29,279.1,448.58,203.64,382.47,256.63,375.79,207.16,108.82,159.11
2010-01-20,236.48,276.34,440.79,203.37,380.45,253.42,370.32,204.04,107.28,157.43
2010-01-21,233.42,272.21,432.0,197.35,372.12,247.82,366.61,195.21,106.52,155.21
2010-01-22,229.1,271.3,422.56,190.93,367.69,244.05,352.35,190.8,105.14,151.84
2010-01-25,229.88,271.85,425.17,191.94,367.53,245.17,354.81,192.29,106.25,152.69
2010-01-26,230.09,271.86,423.12,188.7,365.91,244.88,354.81,190.22,104.96,153.26
2010-01-27,230.9,272.18,420.67,193.07,368.01,245.34,357.0,188.72,105.34,152.47
2010-01-28,229.42,271.5,416.41,192.29,365.51,242.38,346.5,185.17,104.35,150.82
2010-01-29,228.13,270.88,410.57,190.92,363.75,240.06,339.38,182.5,103.95,149.93
2010-02-01,230.65,273.05,422.67,193.98,365.38,243.54,344.4,189.19,104.41,151.04
2010-02-02,234.01,276.57,428.65,196.15,372.38,248.19,347.12,189.93,105.71,152.29
2010-02-03,234.37,275.15,425.41,193.51,368.14,247.29,348.13,188.09,104.85,151.14
2010-02-04,227.68,268.74,408.83,185.48,358.41,239.72,338.11,180.87,102.36,147.15
2010-02-05,226.61,268.52,408.35,187.74,357.61,238.37,341.82,184.01,102.87,146.75
2010-02-08,225.69,267.64,404.65,183.6,356.23,235.72,340.02,181.19,102.08,145.12
2010-02-09,228.87,271.35,412.73,185.62,358.46,239.79,343.51,185.73,103.41,146.51
2010-02-10,227.83,270.88,410.57,187.15,356.5,239.15,342.45,184.36,102.96,145.68
2010-02-11,230.32,273.26,417.06,187.56,358.87,242.68,346.34,187.25,103.44,146.45
2010-02-12,230.29,272.61,414.74,187.02,357.94,240.95,346.55,187.1,102.9,145.48
2010-02-15,230.29,272.61,414.74,187.02,357.94,240.95,346.55,187.1,102.9,145.48
2010-02-16,234.07,275.89,425.77,191.63,361.08,246.32,352.01,191.72,103.92,148.18
2010-02-17,235.98,277.91,424.3,192.36,364.0,247.86,353.34,191.81,104.25,147.8
2010-02-18,237.44,279.87,426.43,193.44,365.67,250.33,356.26,194.05,104.09,148.66
2010-02-19,238.26,280.11,427.13,194.6,365.08,251.53,355.83,194.93,103.75,150.78
2010-02-22,237.96,279.68,421.51,196.82,364.79,251.67,354.84,194.02,103.48,149.79
2010-02-23,236.6317,278.1,415.17,193.31,360.75,248.59,349.98,190.67,102.5,148.58
2010-02-24,239.7748,280.08,418.37,196.68,363.48,250.89,353.66,190.49,102.87,148.67
2010-02-25,239.6494,279.68,417.62,196.03,363.26,250.1,352.81,190.13,102.43,148.24
2010-02-26,240.2188,278.19,418.27,197.43,363.79,251.04,353.04,190.2,102.61,147.14
2010-03-01,244.1005,280.05,422.25,198.16,367.26,253.45,358.23,193.19,103.24,149.09
2010-03-02,243.3745,281.13,425.58,198.73,368.71,254.14,357.45,195.1,103.15,149.78
2010-03-03,243.4347,281.48,426.39,198.83,367.04,254.51,357.66,197.09,103.0,149.64
2010-03-04,245.8031,282.67,424.77,200.65,366.18,255.59,359.42,197.58,103.26,149.77
2010-03-05,249.6763,284.11,432.46,204.73,370.59,259.48,364.46,200.26,103.32,151.42
2010-03-08,250.5647,283.07,431.77,205.04,368.99,258.25,365.66,200.0,104.47,151.31
2010-03-09,250.3537,282.58,432.04,205.6,368.54,260.33,367.08,198.97,105.76,150.89
2010-03-10,251.1655,281.99,434.77,207.91,368.88,261.27,369.89,198.86,105.63,151.07
2010-03-11,252.5727,282.13,434.7,209.8,370.44,262.06,371.41,199.76,106.09,151.44
2010-03-12,253.164,282.24,434.42,208.94,368.97,263.93,371.58,200.97,105.9,150.4
2010-03-15,253.479,284.62,430.27,208.78,370.8,264.56,370.59,200.41,106.44,151.12
2010-03-16,254.9028,285.7,433.96,211.43,371.6,267.68,373.22,203.47,106.65,152.71
2010-03-17,256.1391,287.12,438.74,213.74,372.04,268.69,374.63,204.82,107.31,153.24
2010-03-18,256.2421,287.05,433.64,212.76,374.41,270.62,375.45,203.39,107.96,152.57
2010-03-19,254.6792,286.82,429.54,211.19,374.48,269.65,372.46,201.38,108.43,152.26
2010-03-22,258.0222,287.92,428.2,212.41,376.71,270.25,375.18,203.98,109.12,151.31
2010-03-23,259.1407,290.31,429.62,214.04,378.13,273.22,378.7,206.54,110.11,151.78
2010-03-24,257.9278,287.39,426.79,214.4,374.87,271.7,376.56,205.92,108.95,150.29
2010-03-25,259.3114,287.5,420.45,215.32,372.92,271.14,377.81,201.86,108.01,149.27
2010-03-26,260.6966,287.83,421.22,215.55,370.45,271.96,377.34,203.45,108.25,149.65
2010-03-29,260.6483,289.3,428.62,215.96,373.77,274.32,377.39,205.25,109.05,151.41
2010-03-30,260.7199,289.61,428.63,214.39,373.95,274.84,379.24,205.62,108.66,151.17
2010-03-31,258.6931,288.13,430.31,214.75,372.68,273.25,376.89,204.62,108.15,150.7
2010-04-01,260.5955,289.58,437.34,216.74,374.75,274.85,377.24,208.31,109.19,152.66
2010-04-02,260.5955,289.58,437.34,216.74,374.75,274.85,377.24,208.31,109.19,152.66
2010-04-05,263.6742,289.37,444.53,218.9,373.71,276.91,381.42,210.79,110.0,153.51
2010-04-06,264.0664,288.42,444.59,221.19,373.06,276.92,381.58,211.27,109.59,154.85
2010-04-07,262.6888,286.85,440.15,220.0,371.49,275.31,380.77,209.77,107.03,153.42
2010-04-08,265.3801,286.84,442.81,221.83,370.68,276.23,380.88,210.34,107.98,152.53
2010-04-09,267.7171,288.63,447.72,222.82,372.17,277.66,384.04,210.95,108.94,153.37
2010-04-12,267.7051,288.92,449.05,223.83,371.41,278.51,385.22,209.94,108.76,153.91
2010-04-13,269.2574,288.86,446.97,223.83,371.51,279.23,386.51,209.25,108.53,153.36
2010-04-14,273.1775,288.9,451.18,229.75,369.9,282.73,392.95,210.62,108.4,153.41
2010-04-15,274.2379,288.16,451.14,228.64,368.95,285.38,395.01,210.56,108.17,153.13
2010-04-16,270.4938,287.31,444.25,219.93,366.85,280.71,389.51,206.85,107.29,151.48
2010-04-19,271.2003,288.46,445.05,222.35,369.73,280.73,390.36,207.35,108.47,151.74
2010-04-20,274.2509,288.72,453.57,225.26,370.67,282.79,392.02,207.72,109.18,153.47
2010-04-21,275.792,288.94,452.82,224.05,364.2,285.3,393.58,207.43,108.18,153.7
2010-04-22,280.3829,288.18,452.51,225.33,359.48,287.2,394.46,209.02,107.81,154.24
2010-04-23,281.6413,287.82,462.89,226.22,363.5,289.22,396.28,211.69,107.59,155.53
2010-04-26,283.2366,287.14,461.89,222.31,359.47,289.92,395.61,211.85,107.3,154.93
2010-04-27,275.0774,282.34,449.04,214.87,355.46,282.46,387.79,205.04,106.05,152.18
2010-04-28,274.2817,283.95,453.88,217.64,357.84,284.8,388.58,207.07,106.52,153.6
2010-04-29,279.9323,285.12,454.39,223.06,362.59,290.73,392.34,208.73,107.41,153.65
2010-04-30,274.2667,283.64,449.37,217.54,358.12,284.43,383.53,205.47,106.64,154.37
2010-05-03,279.9179,285.19,453.62,221.54,360.16,290.41,388.79,205.42,107.8,156.43
2010-05-04,271.711,282.47,441.82,215.53,357.44,280.85,377.34,198.15,106.02,153.57
2010-05-05,267.7984,283.41,435.3,214.51,358.19,276.75,375.14,196.53,105.89,152.44
2010-05-06,258.3542,276.68,420.46,205.69,348.91,267.43,362.78,190.47,103.34,148.33
2010-05-07,253.4412,275.24,414.04,203.16,344.19,261.86,354.31,187.97,102.68,147.45
2010-05-10,266.789,282.91,430.41,214.5,353.51,276.73,371.85,196.98,105.14,151.84
2010-05-11,266.7981,282.66,427.01,213.47,352.89,276.13,370.15,194.79,105.0,152.13
2010-05-12,270.3888,284.45,432.43,215.84,355.35,281.66,378.46,198.49,106.08,153.42
2010-05-13,264.6933,283.13,429.09,212.25,351.94,277.67,373.25,195.98,106.27,152.58
2010-05-14,260.2011,280.58,420.64,206.47,346.52,271.74,365.68,191.03,105.07,151.31
2010-05-17,261.8332,283.03,416.64,206.46,346.83,270.9,366.54,190.74,106.28,151.45
2010-05-18,257.057,281.72,413.59,200.69,344.14,267.24,360.6,187.93,105.74,149.95
2010-05-19,255.0715,281.18,409.48,201.04,343.68,263.89,358.17,187.22,105.48,148.52
2010-05-20,245.3577,272.16,391.33,191.56,332.19,251.89,345.44,178.96,102.63,143.75
2010-05-21,249.9162,273.23,398.03,198.5,333.11,255.78,348.91,183.4,102.92,144.55
2010-05-24,247.9654,271.14,389.4,192.78,332.39,251.72,346.93,180.37,101.91,143.27
2010-05-25,250.0555,268.56,389.15,194.39,330.74,251.31,346.37,183.19,102.14,142.28
2010-05-26,249.3947,266.19,388.1,193.15,328.86,251.96,342.71,181.74,100.96,142.05
2010-05-27,258.1798,271.37,404.39,201.74,335.19,260.34,354.83,188.84,103.4,144.96
2010-05-28,254.6774,270.21,396.31,197.42,333.08,256.48,351.8,185.64,102.44,144.92
2010-05-31,254.6774,270.21,396.31,197.42,333.08,256.48,351.8,185.64,102.44,144.92
2010-06-01,250.6552,269.71,379.47,193.31,329.62,251.1,348.52,179.81,101.6,141.65
2010-06-02,256.7107,274.27,395.72,199.19,337.37,257.34,356.12,185.27,103.67,144.66
2010-06-03,257.6494,274.55,400.02,198.15,338.89,258.67,360.17,183.16,103.9,146.06
2010-06-04,247.9002,267.51,386.22,190.3,328.79,246.83,348.78,175.96,101.56,141.74
2010-06-07,243.3442,265.67,383.16,186.43,328.67,240.54,342.25,173.03,101.47,142.47
2010-06-08,245.2433,269.57,390.36,190.19,329.15,242.95,342.41,177.34,103.57,144.33
2010-06-09,245.2357,269.15,385.37,188.35,327.35,242.59,339.4,176.83,103.52,143.38
2010-06-10,253.1971,273.27,404.29,194.63,333.99,251.18,348.04,183.04,105.71,147.22
2010-06-11,253.609,271.2,406.05,195.34,336.7,252.44,351.89,185.2,105.97,147.19
2010-06-14,253.984,272.21,403.99,194.04,337.25,252.07,350.94,183.36,105.62,147.79
2010-06-15,260.0643,275.24,414.93,199.02,342.97,259.66,361.01,188.08,107.33,150.78
2010-06-16,258.4464,273.81,414.32,199.06,344.02,259.18,361.9,187.94,107.28,151.67
2010-06-17,256.7891,275.71,414.53,198.78,344.38,259.65,363.6,187.37,107.23,152.8
2010-06-18,256.1409,275.25,417.09,199.84,343.23,260.57,363.85,188.31,106.89,152.99
2010-06-21,253.8552,274.37,416.11,199.3,341.79,261.35,360.91,189.14,106.76,151.81
2010-06-22,248.2139,271.52,404.86,196.29,338.76,254.98,357.61,184.91,106.16,148.06
2010-06-23,248.3049,272.25,400.96,195.7,337.9,253.87,356.01,185.04,106.82,146.49
2010-06-24,242.1685,269.8,392.71,191.65,335.2,249.34,349.55,180.62,105.23,146.02
2010-06-25,242.4826,265.64,392.5,197.03,335.77,250.77,347.62,183.16,104.0,146.47
2010-06-28,241.1788,268.66,387.47,195.27,335.88,249.36,348.54,181.14,105.03,147.47
2010-06-29,232.4447,264.65,375.65,187.69,329.59,239.65,335.15,174.73,103.41,144.46
2010-06-30,229.7118,262.64,373.36,185.64,326.88,238.29,329.93,172.46,102.04,143.44
2010-07-01,231.5517,263.15,371.82,184.07,324.13,236.96,328.83,171.31,102.43,142.97
2010-07-02,228.8874,262.4,371.08,182.08,325.07,234.5,328.07,170.73,102.64,143.04
2010-07-05,228.8874,262.4,371.08,182.08,325.07,234.5,328.07,170.73,102.64,143.04
2010-07-06,228.8417,263.78,375.03,183.12,326.65,234.75,330.7,170.83,102.81,144.71
2010-07-07,235.3337,268.93,387.15,191.24,333.09,243.16,342.79,177.51,103.19,149.22
2010-07-08,237.1017,272.9,392.22,192.47,336.11,246.38,344.46,180.17,104.31,150.37
2010-07-09,239.3616,272.96,393.94,195.51,336.64,248.32,346.39,184.44,104.54,151.32
2010-07-12,239.7599,273.77,393.4,195.55,336.09,247.06,348.82,182.5,104.49,151.81
2010-07-13,245.7304,275.84,398.15,200.62,338.29,251.68,353.6,186.52,105.38,152.33
2010-07-14,244.407,276.37,397.13,198.79,338.47,252.29,356.56,186.64,105.51,152.43
2010-07-15,245.2307,276.88,397.27,198.6,339.67,252.13,356.93,186.44,105.57,153.38
