Dates,MXUS0TC Index,MXUS0CD Index,MXUS0CS Index,MXUS0EN Index,MXUS0FN Index,MXUS0HC Index,MXUS0IN Index,MXUS0IT Index,MXUS0MT Index,MXUS0RE Index,MXUS0UT Index
1999-10-19,96.46,107.83,81.03,107.54,93.94,93.08,104.7,125.0,109.35,85.132,90.28
1999-10-20,97.23,110.62,80.9,111.26,95.71,93.98,106.82,129.43,109.81,84.691,90.27
1999-10-21,95.75,110.16,81.07,111.21,95.91,94.78,107.12,127.82,111.18,83.882,89.91
1999-10-22,96.12,111.86,81.6,113.05,100.19,95.05,109.57,127.88,111.92,83.779,90.35
1999-10-25,96.42,111.38,81.61,109.2,98.96,94.0,108.95,127.98,112.06,83.366,89.99
1999-10-26,96.86,109.15,80.27,106.67,98.46,91.27,108.82,128.8,110.53,83.086,89.96
1999-10-27,99.19,108.92,81.38,106.74,103.26,92.79,110.41,127.39,110.69,83.164,92.34
1999-10-28,104.91,113.68,83.72,107.91,109.95,95.26,113.97,130.28,111.0,83.849,93.74
1999-10-29,104.79,115.84,84.07,109.51,110.24,95.51,115.94,135.5,113.8,85.041,94.01
1999-11-01,105.95,114.88,83.67,110.28,108.54,95.18,112.72,135.64,112.2,85.221,93.35
1999-11-02,103.91,114.24,82.71,108.1,108.69,93.89,111.9,135.97,113.05,85.617,93.92
1999-11-03,104.0,113.55,83.46,106.89,107.65,95.67,112.77,137.74,114.16,85.574,93.8
1999-11-04,104.3,114.57,83.03,106.42,109.23,96.31,112.55,138.9,115.11,85.596,92.54
1999-11-05,104.9,115.32,83.46,102.92,111.26,95.78,113.62,140.25,115.56,84.977,92.57
1999-11-08,105.41,115.94,84.34,108.4,111.01,95.59,113.97,141.64,113.03,85.652,92.32
1999-11-09,104.15,114.52,83.39,110.14,109.15,94.12,112.97,140.76,114.42,85.913,91.62
1999-11-10,104.86,115.22,83.13,111.5,107.73,94.7,113.07,142.96,114.85,85.925,91.16
1999-11-11,104.91,116.46,82.87,111.82,106.84,95.25,113.18,145.55,114.32,86.15,91.73
1999-11-12,104.98,118.56,83.55,113.63,111.08,95.16,114.15,145.37,114.84,85.932,92.08
1999-11-15,105.18,119.04,83.85,114.14,111.28,94.62,114.35,143.48,116.94,85.63,91.65
1999-11-16,106.42,120.44,85.23,116.09,114.45,95.84,117.21,146.54,117.81,85.489,91.65
1999-11-17,106.38,119.31,86.15,118.23,111.43,95.31,117.51,144.86,116.82,85.781,90.95
1999-11-18,106.81,120.51,86.34,117.96,111.43,95.33,117.23,150.31,116.64,85.622,90.47
1999-11-19,106.38,119.6,86.07,116.16,110.81,95.78,115.97,151.89,116.11,85.38,89.64
1999-11-22,107.72,118.52,88.31,114.73,109.52,96.41,115.97,153.52,114.5,85.47,87.63
1999-11-23,105.88,117.67,88.25,112.77,107.63,95.3,114.81,152.7,114.0,85.514,85.81
1999-11-24,107.79,119.23,89.44,114.14,106.57,96.63,114.42,155.05,113.9,84.875,86.81
1999-11-25,107.79,119.23,89.44,114.14,106.57,96.63,114.42,155.05,113.9,84.875,86.81
1999-11-26,110.91,119.25,88.9,112.66,106.31,96.13,113.68,155.36,113.33,84.485,86.23
1999-11-29,111.87,120.47,88.45,112.49,103.6,96.93,112.1,153.52,111.51,84.28,84.71
1999-11-30,108.68,118.53,87.51,113.06,104.81,95.09,111.05,149.18,112.29,84.596,86.52
1999-12-01,107.22,119.64,88.44,116.94,104.45,93.54,112.9,152.76,112.35,85.604,85.89
1999-12-02,107.56,119.9,88.44,115.1,104.35,93.38,113.06,157.41,114.82,84.994,86.42
1999-12-03,110.42,122.13,89.54,115.58,106.93,93.73,114.9,160.71,116.44,85.864,86.84
1999-12-06,109.23,122.39,87.53,115.85,103.94,91.47,114.72,162.49,116.63,85.927,86.13
1999-12-07,110.29,120.99,85.2,114.93,102.93,88.71,114.28,162.84,115.74,85.482,84.71
1999-12-08,109.69,121.57,84.48,116.02,101.45,88.24,115.65,161.79,115.1,84.539,83.99
1999-12-09,109.88,124.75,84.73,117.81,102.56,87.77,116.11,161.6,114.89,84.64,84.33
1999-12-10,109.79,125.32,85.44,114.03,104.62,88.3,117.71,162.19,116.71,82.747,83.49
1999-12-13,109.95,127.34,84.36,113.28,103.39,86.36,118.35,163.72,116.36,81.14,82.7
1999-12-14,108.88,126.53,84.31,112.91,101.36,87.03,118.54,160.0,118.8,80.458,82.89
1999-12-15,107.41,126.25,83.66,114.89,100.66,88.69,116.54,165.59,121.06,80.388,83.99
1999-12-16,106.89,128.11,82.04,115.31,98.66,87.34,118.76,169.51,119.07,80.071,83.19
1999-12-17,108.13,127.18,81.33,113.7,98.42,85.61,120.53,171.22,121.76,84.147,85.04
1999-12-20,107.8,127.14,81.45,112.31,98.12,84.8,120.73,173.25,118.11,85.468,84.83
1999-12-21,108.41,126.77,80.88,111.26,100.13,84.31,122.05,176.39,116.99,85.618,85.6
1999-12-22,106.31,127.88,81.77,111.61,100.0,86.23,122.2,176.33,116.95,86.038,85.38
1999-12-23,107.68,129.88,82.98,115.32,101.52,88.6,123.19,178.09,119.55,86.576,86.46
1999-12-24,107.68,129.88,82.98,115.32,101.52,88.6,123.19,178.09,119.55,86.576,86.46
1999-12-27,102.72,130.26,83.25,112.68,100.33,89.45,124.21,178.64,118.62,86.511,87.2
1999-12-28,105.36,131.16,82.9,114.03,100.54,88.79,123.95,177.49,121.25,87.498,87.45
1999-12-29,103.81,130.93,82.81,113.41,101.7,88.06,124.12,180.5,123.57,88.186,87.02
1999-12-30,103.53,131.37,83.31,112.03,102.0,88.33,123.88,180.36,121.86,88.411,87.7
1999-12-31,104.5,132.92,83.11,113.32,102.04,87.17,124.24,180.43,123.86,88.583,87.71
2000-01-03,103.72,130.44,81.43,110.0,97.71,86.95,120.89,185.83,121.72,88.009,85.46
2000-01-04,99.12,125.01,80.51,108.07,93.64,83.6,116.86,175.59,119.82,87.398,85.49
2000-01-05,100.37,124.14,80.69,111.68,93.65,85.2,117.28,173.77,124.59,88.018,88.72
2000-01-06,96.78,123.53,81.63,117.21,97.26,87.34,119.48,162.96,128.57,89.368,90.22
2000-01-07,97.35,128.25,85.17,118.02,99.34,94.28,123.56,168.99,129.84,91.375,91.71
2000-01-10,98.46,134.57,84.34,116.12,96.97,93.01,123.36,175.42,127.77,92.05,91.08
2000-01-11,96.21,131.9,85.37,116.6,96.37,92.04,122.56,171.14,125.7,92.038,90.7
2000-01-12,96.61,129.47,85.63,115.2,97.87,92.18,122.6,168.03,125.24,92.106,92.44
2000-01-13,97.61,131.7,84.96,117.62,100.31,93.38,124.0,170.38,124.88,91.87,93.08
2000-01-14,98.02,130.51,84.87,116.09,103.1,94.12,122.67,175.16,124.39,91.777,94.06
2000-01-17,98.02,130.51,84.87,116.09,103.1,94.12,122.67,175.16,124.39,91.777,94.06
2000-01-18,96.89,130.44,85.25,118.87,99.92,92.32,120.61,175.46,120.17,91.954,92.46
2000-01-19,96.4,132.13,85.02,119.18,99.47,92.95,121.57,174.97,119.22,92.852,92.7
2000-01-20,95.48,130.54,83.92,116.77,97.95,92.09,119.66,174.93,116.37,92.513,96.41
2000-01-21,96.87,129.77,82.19,118.9,96.22,91.15,118.9,175.79,115.41,92.981,99.13
2000-01-24,94.87,126.03,79.94,117.38,94.83,87.06,114.7,170.92,113.64,92.546,97.64
2000-01-25,94.08,126.55,79.79,116.88,95.92,87.49,114.51,174.3,111.23,92.338,95.22
2000-01-26,93.48,126.94,79.66,115.91,99.24,88.13,116.42,167.83,111.56,91.986,96.18
2000-01-27,92.98,126.45,79.11,112.68,100.19,88.02,116.42,166.46,111.8,91.87,96.14
2000-01-28,91.47,121.45,76.88,110.15,96.86,89.52,111.94,160.81,109.9,91.453,94.77
2000-01-31,99.03,121.71,77.56,114.23,99.56,91.96,112.13,165.01,109.27,90.818,98.54
2000-02-01,97.96,125.28,77.57,114.64,100.33,91.51,112.96,169.62,111.47,91.409,97.63
2000-02-02,96.8,126.07,76.86,114.75,99.25,91.11,112.06,170.49,111.69,90.931,96.92
2000-02-03,95.48,128.13,76.43,113.19,98.58,91.06,114.06,176.06,110.7,91.083,98.29
2000-02-04,96.24,127.17,75.6,110.85,97.15,90.82,114.91,177.94,109.68,90.926,95.79
2000-02-07,98.24,125.19,75.23,111.11,96.34,91.86,112.16,180.59,107.69,90.6,95.87
2000-02-08,98.81,128.26,75.97,108.87,97.34,92.36,112.17,183.13,106.7,91.278,97.85
2000-02-09,96.83,125.52,75.08,104.99,94.65,89.72,109.68,179.37,104.89,90.876,97.41
2000-02-10,97.36,124.59,74.23,105.84,92.63,87.73,109.8,184.2,103.56,90.417,97.11
2000-02-11,96.1,123.52,73.58,103.32,92.6,85.76,107.8,177.77,101.25,87.282,96.31
2000-02-14,96.05,124.07,72.57,106.12,91.5,86.4,108.93,178.05,102.8,86.096,97.21
2000-02-15,94.56,122.39,74.22,110.79,93.51,87.03,111.07,178.22,106.61,85.682,97.66
2000-02-16,94.36,117.94,72.89,111.84,91.78,86.85,110.11,176.3,105.4,85.66,97.98
2000-02-17,95.41,114.66,72.46,109.99,90.29,86.7,109.33,180.1,104.74,86.267,97.42
2000-02-18,91.04,112.53,71.2,106.46,87.34,84.87,105.86,173.99,101.85,85.93,95.79
2000-02-21,91.04,112.53,71.2,106.46,87.34,84.87,105.86,173.99,101.85,85.93,95.79
2000-02-22,89.69,111.9,72.15,106.2,87.81,85.6,108.03,174.33,105.03,85.622,94.43
2000-02-23,87.99,113.13,70.96,104.35,87.24,84.93,107.85,180.77,103.06,86.044,93.11
2000-02-24,86.92,111.2,69.18,103.13,85.64,83.6,107.63,184.08,100.64,86.131,91.13
2000-02-25,85.2,110.51,67.63,101.34,84.64,82.08,104.65,181.7,98.9,86.191,89.46
2000-02-28,87.07,112.6,69.08,104.94,87.41,82.26,105.65,181.0,99.63,85.915,91.76
2000-02-29,90.35,114.97,68.6,108.01,88.59,82.35,107.28,183.53,98.95,86.636,92.52
2000-03-01,95.25,114.51,69.33,110.76,89.66,81.08,107.29,185.5,96.68,85.991,92.19
2000-03-02,101.39,114.13,67.77,112.02,88.68,81.44,108.26,186.81,94.32,86.048,92.91
2000-03-03,102.39,116.47,68.53,110.25,89.74,81.42,110.71,193.01,98.76,86.623,93.52
2000-03-06,100.33,114.4,67.49,107.9,88.71,79.01,109.24,191.6,96.09,86.583,90.65
2000-03-07,97.27,111.18,60.69,117.73,85.69,74.94,104.34,188.81,92.04,86.284,90.76
2000-03-08,98.53,112.19,61.12,115.05,85.03,78.42,104.67,190.8,94.04,86.218,89.37
2000-03-09,99.88,114.87,61.01,116.43,85.76,82.45,105.52,197.84,94.43,86.089,88.96
2000-03-10,99.94,113.28,58.62,112.82,85.78,82.21,105.59,197.46,95.02,86.477,89.75
2000-03-13,99.46,112.73,59.47,111.22,86.71,79.84,104.41,195.75,96.9,85.937,88.77
2000-03-14,97.01,112.09,58.32,112.56,86.31,77.83,103.17,190.95,94.53,85.613,87.7
2000-03-15,96.4,115.96,62.54,112.94,91.97,83.09,107.79,188.32,101.02,86.473,91.21
2000-03-16,100.13,122.63,66.09,115.9,99.86,88.25,113.0,193.67,107.07,87.287,94.83
2000-03-17,99.97,123.48,64.84,112.69,99.54,85.77,113.45,198.95,103.23,87.825,93.01
2000-03-20,100.58,123.55,64.81,109.47,97.58,84.98,114.05,198.93,104.97,87.967,92.44
2000-03-21,100.9,125.81,65.15,112.66,101.19,86.95,118.79,205.15,106.27,88.199,92.88
2000-03-22,99.27,126.65,63.64,111.37,102.23,87.61,118.22,209.31,103.31,88.308,92.26
2000-03-23,99.95,126.8,63.96,112.03,106.64,86.86,122.76,214.73,106.29,88.715,92.9
2000-03-24,100.28,127.57,63.84,113.79,106.54,84.36,122.45,215.42,106.36,88.842,92.56
2000-03-27,102.02,127.42,62.19,113.07,104.34,83.98,121.74,216.62,105.24,88.196,94.26
2000-03-28,100.6,126.62,62.37,112.44,105.24,84.65,120.61,211.63,104.05,88.281,92.02
2000-03-29,101.61,128.16,63.81,118.7,104.41,86.56,123.23,205.81,105.52,87.934,94.48
2000-03-30,100.18,127.46,66.31,117.46,103.95,85.76,121.62,198.96,108.39,88.624,94.09
2000-03-31,100.83,126.7,65.34,117.01,105.47,86.07,120.75,202.64,108.87,88.755,94.84
2000-04-03,103.55,128.98,68.28,120.33,110.63,89.99,122.4,193.82,112.78,88.928,94.97
2000-04-04,103.31,126.41,70.19,120.79,106.54,92.66,119.99,193.76,112.21,89.178,93.68
2000-04-05,102.44,125.92,68.29,116.55,105.41,91.7,119.67,194.79,110.52,89.532,94.19
2000-04-06,103.82,129.14,67.47,118.91,105.75,90.25,122.13,196.23,110.51,91.129,93.68
2000-04-07,103.44,129.62,67.47,116.39,103.56,89.49,123.16,203.79,108.77,92.638,94.18
2000-04-10,103.05,130.28,67.48,114.22,106.39,91.07,123.56,196.2,111.37,93.66,95.97
2000-04-11,103.74,130.26,69.17,116.44,107.05,92.83,124.66,190.46,114.24,94.067,95.74
2000-04-12,102.17,127.53,71.4,117.73,108.7,92.04,122.63,178.42,116.77,95.42,97.67
2000-04-13,101.09,123.16,70.94,116.89,106.43,91.64,119.23,175.0,113.27,96.133,100.19
2000-04-14,94.65,116.03,67.07,114.65,98.5,88.02,113.81,161.8,107.09,95.167,96.48
2000-04-17,93.17,116.46,69.62,110.46,99.12,89.76,117.19,177.32,107.16,94.713,96.46
2000-04-18,95.91,119.5,68.34,112.83,102.53,92.53,119.71,184.86,104.15,95.657,96.89
2000-04-19,96.69,120.29,68.69,114.22,100.42,92.19,120.07,178.3,102.91,95.494,97.91
2000-04-20,95.31,121.43,69.87,115.98,102.58,92.56,121.95,177.13,104.93,95.177,99.52
2000-04-21,95.31,121.43,69.87,115.98,102.58,92.56,121.95,177.13,104.93,95.177,99.52
2000-04-24,95.97,121.32,71.19,116.71,104.66,94.13,123.87,170.04,106.62,96.053,101.0
2000-04-25,100.36,123.84,70.95,117.8,108.15,94.34,127.78,179.4,105.59,96.095,103.75
2000-04-26,98.14,124.44,69.48,118.03,106.08,93.79,125.63,177.37,103.63,96.188,105.24
2000-04-27,97.47,123.11,68.56,119.66,103.95,93.68,125.24,182.17,103.29,96.512,103.26
2000-04-28,96.73,122.41,67.42,115.81,101.83,92.3,123.67,182.77,103.41,96.791,101.54
2000-05-01,98.24,124.22,67.48,116.21,103.22,91.66,124.75,185.12,103.6,98.464,102.18
2000-05-02,91.17,122.93,67.75,118.21,103.19,92.87,124.72,178.78,106.08,100.032,101.84
2000-05-03,89.39,117.9,68.66,115.68,100.73,91.93,121.59,174.89,104.68,98.355,101.1
2000-05-04,88.59,116.44,68.29,118.79,99.72,92.34,120.68,173.57,105.66,98.861,102.32
2000-05-05,89.4,116.95,68.47,120.18,100.41,95.03,122.89,177.55,107.39,98.951,101.59
2000-05-08,89.23,116.74,69.85,121.1,102.45,97.07,123.15,170.91,106.57,98.456,102.91
2000-05-09,88.68,117.0,71.13,120.08,101.79,95.74,122.16,168.29,106.39,98.766,101.8
2000-05-10,89.14,117.39,72.62,122.0,99.99,94.53,120.13,158.72,105.57,98.14,102.83
2000-05-11,89.68,117.8,73.31,124.5,102.31,93.92,121.52,164.83,107.34,98.435,105.41
2000-05-12,89.98,119.28,72.42,124.42,104.06,94.05,123.42,167.08,107.26,98.447,104.22
2000-05-15,92.17,121.18,73.84,126.51,108.03,96.21,125.48,170.32,110.24,98.288,105.84
2000-05-16,92.48,122.75,73.03,125.64,107.39,96.81,127.18,174.0,109.52,98.966,105.08
2000-05-17,90.98,120.43,72.48,124.34,106.09,96.21,125.84,170.78,108.35,98.768,103.59
2000-05-18,88.59,120.35,72.7,123.01,107.5,96.79,124.73,166.09,108.56,98.971,104.9
2000-05-19,85.57,118.31,72.96,123.88,105.11,97.29,122.13,160.44,107.94,98.755,104.91
2000-05-22,85.61,116.51,73.03,123.74,106.58,96.16,119.55,159.76,107.39,98.104,105.21
2000-05-23,83.24,114.96,72.39,123.45,106.95,96.21,119.02,152.44,105.62,98.164,103.41
2000-05-24,85.07,113.71,74.46,123.79,108.17,97.14,121.71,158.2,104.73,96.847,103.18
2000-05-25,83.42,112.81,73.94,122.05,105.72,97.15,120.9,155.16,101.35,96.196,103.5
2000-05-26,84.19,111.31,75.02,121.98,105.63,96.49,118.62,155.49,99.31,95.651,104.58
2000-05-29,84.19,111.31,75.02,121.98,105.63,96.49,118.62,155.49,99.31,95.651,104.58
2000-05-30,86.33,114.11,74.6,123.34,107.7,96.54,121.83,166.32,101.12,95.292,104.01
2000-05-31,85.43,116.56,74.09,124.72,108.93,96.58,123.2,162.44,100.29,95.715,105.58
2000-06-01,86.85,117.05,74.53,123.88,111.59,96.28,124.06,170.0,99.92,95.458,105.63
2000-06-02,87.75,120.61,72.9,118.69,116.15,93.01,125.07,178.21,102.08,95.785,104.15
2000-06-05,87.63,120.67,72.15,117.89,113.49,93.28,122.82,178.85,101.7,95.602,100.71
2000-06-06,88.93,118.11,72.04,122.38,111.38,94.19,122.31,176.15,100.68,95.692,103.8
2000-06-07,90.16,118.15,73.17,121.25,113.31,94.42,121.83,180.05,99.07,96.773,103.77
2000-06-08,90.26,117.36,72.06,120.48,111.4,94.11,120.28,179.38,98.53,96.692,104.69
2000-06-09,90.24,116.01,71.92,119.12,109.11,95.0,118.96,179.18,98.35,97.092,105.39
2000-06-12,89.85,113.71,71.9,121.73,109.46,94.97,119.16,175.27,98.76,97.894,106.52
2000-06-13,91.47,114.72,72.17,122.21,110.48,97.95,120.55,179.05,96.38,98.504,107.14
2000-06-14,91.6,115.51,72.55,123.62,112.2,99.17,120.36,176.45,99.27,100.751,104.32
2000-06-15,91.03,116.75,73.59,122.75,109.11,99.88,121.7,180.02,98.9,99.288,105.54
2000-06-16,89.17,114.96,71.82,125.04,104.16,99.68,120.12,180.25,98.57,99.546,105.42
2000-06-19,90.91,114.98,71.63,124.4,106.37,100.63,120.05,186.44,95.87,99.014,104.22
2000-06-20,90.38,114.59,70.2,123.39,105.78,99.45,118.71,186.55,94.29,100.209,104.51
2000-06-21,90.61,114.0,70.2,125.41,104.15,100.75,117.05,189.0,93.0,100.468,105.02
2000-06-22,91.31,112.51,70.8,123.15,104.11,98.17,115.32,183.02,93.19,100.238,103.9
2000-06-23,89.57,111.23,71.58,123.42,104.23,98.67,116.34,179.23,93.17,99.907,103.7
2000-06-26,87.92,110.93,73.74,123.13,105.88,100.4,117.39,180.51,90.99,99.446,103.97
2000-06-27,88.0,113.08,73.84,122.08,105.93,100.92,117.52,177.56,94.22,100.263,100.81
2000-06-28,87.69,112.5,73.52,121.12,105.39,100.83,119.23,179.98,93.32,99.254,102.79
2000-06-29,87.36,112.19,73.36,120.9,104.89,102.85,117.61,176.69,91.9,99.93,101.27
2000-06-30,86.41,113.94,74.23,117.88,101.3,104.81,121.36,180.51,89.99,95.711,99.0
2000-07-03,90.05,114.14,74.49,119.14,104.01,104.38,120.73,181.48,92.87,99.196,101.6
2000-07-04,90.05,114.14,74.49,119.14,104.01,104.38,120.73,181.48,92.87,99.196,101.6
2000-07-05,90.69,114.06,74.66,114.34,105.13,105.56,118.93,173.11,92.92,100.919,100.31
2000-07-06,88.7,115.22,75.05,115.95,105.74,104.27,119.49,176.79,90.5,101.635,100.98
2000-07-07,90.09,118.71,74.76,116.08,108.07,103.96,120.96,180.12,89.26,102.297,102.25
2000-07-10,88.9,119.16,74.28,115.31,108.1,105.67,122.26,176.88,91.47,102.475,104.23
2000-07-11,87.08,119.07,73.55,120.47,108.93,106.53,123.86,175.71,96.93,102.277,105.53
2000-07-12,87.01,119.99,73.01,118.05,109.87,104.98,124.4,180.59,95.62,102.106,105.52
2000-07-13,89.52,119.71,73.0,117.34,109.09,101.28,123.58,183.73,97.01,102.112,106.21
2000-07-14,88.84,121.64,73.25,116.56,111.19,99.25,123.55,187.99,95.42,101.48,105.6
2000-07-17,86.46,120.29,72.46,115.94,109.33,101.52,125.16,189.84,92.86,101.506,106.46
2000-07-18,87.52,119.08,73.18,116.77,108.66,100.66,123.76,185.28,91.89,101.161,106.44
2000-07-19,86.64,119.16,74.83,117.51,108.92,99.58,124.18,181.74,91.31,101.684,107.46
2000-07-20,84.42,120.41,74.72,116.42,112.44,98.34,125.83,185.71,90.78,102.057,106.91
2000-07-21,86.3,118.62,74.04,114.07,111.6,99.04,125.74,179.74,91.8,102.515,106.92
2000-07-24,84.74,115.98,73.1,112.2,111.38,101.7,125.52,175.42,91.07,103.107,106.67
2000-07-25,85.85,116.98,73.79,111.27,112.65,99.5,125.36,177.48,90.82,103.77,107.26
2000-07-26,83.22,115.69,73.16,112.07,110.97,97.93,122.16,174.8,89.95,105.096,105.7
2000-07-27,81.05,116.5,74.0,117.66,112.84,100.26,122.8,171.59,90.93,107.021,107.92
2000-07-28,79.49,113.84,74.73,117.83,110.57,100.34,120.25,165.85,90.38,107.476,106.95
2000-07-31,80.36,112.23,73.04,117.55,112.54,99.34,121.51,169.43,90.66,106.892,105.89
2000-08-01,81.61,113.12,74.75,118.04,113.14,103.26,123.46,166.18,91.72,109.623,109.17
2000-08-02,81.6,113.25,75.05,121.4,112.51,104.25,123.12,165.18,91.78,108.945,110.95
2000-08-03,80.69,113.56,74.81,119.61,115.21,104.52,122.53,168.59,91.65,107.29,111.99
2000-08-04,80.65,117.41,74.57,120.48,119.17,103.99,124.13,168.62,91.29,106.085,112.76
2000-08-07,81.67,115.81,74.23,120.34,119.43,103.5,125.58,171.29,93.52,105.506,115.3
2000-08-08,78.03,118.11,74.33,120.62,119.29,103.34,126.89,172.04,96.27,106.375,117.09
2000-08-09,76.43,115.8,73.34,122.59,119.07,97.94,128.97,173.32,95.95,106.561,115.77
2000-08-10,76.26,113.59,74.3,123.17,117.87,98.86,130.48,169.3,94.38,106.71,114.85
2000-08-11,76.16,115.02,76.1,122.26,119.38,99.54,131.08,169.7,96.62,106.773,115.51
2000-08-14,77.18,116.37,77.03,124.59,120.87,99.35,131.9,173.2,96.91,106.777,117.86
2000-08-15,77.25,114.62,76.87,123.0,119.22,99.09,131.15,173.39,97.17,106.498,117.52
2000-08-16,76.71,112.99,76.61,125.9,117.33,99.81,130.28,173.6,97.2,106.318,117.73
2000-08-17,75.43,113.47,76.46,127.54,118.92,100.3,130.03,176.88,96.97,106.521,119.27
2000-08-18,75.63,113.77,76.53,125.88,118.37,98.08,129.46,177.05,96.12,105.393,119.17
2000-08-21,75.96,112.6,76.72,126.45,119.87,99.58,130.56,178.45,94.86,105.225,118.7
2000-08-22,74.58,113.24,76.57,126.24,120.61,98.99,130.05,178.29,94.02,104.647,118.7
2000-08-23,74.75,112.71,76.1,128.8,119.53,99.63,131.52,180.9,92.97,103.355,120.47
2000-08-24,75.74,112.76,75.48,126.07,118.42,99.89,133.29,182.21,92.97,102.043,118.1
2000-08-25,77.33,113.66,74.5,126.14,117.6,100.7,133.97,180.87,92.85,102.719,117.34
2000-08-28,78.31,112.37,74.63,126.77,119.33,99.96,134.64,183.12,92.7,102.376,119.28
2000-08-29,78.41,112.58,74.04,126.1,118.33,98.65,134.01,184.29,91.36,101.072,118.52
2000-08-30,78.38,112.03,72.92,124.37,118.88,98.82,130.61,183.22,90.95,101.959,119.26
2000-08-31,78.6,110.24,71.99,124.51,121.57,99.21,132.6,185.97,91.41,101.001,120.62
2000-09-01,79.22,111.73,72.28,125.75,120.28,99.39,131.79,185.94,91.4,101.087,121.88
2000-09-04,79.22,111.73,72.28,125.75,120.28,99.39,131.79,185.94,91.4,101.087,121.88
2000-09-05,77.85,111.86,73.49,126.21,121.09,96.77,133.03,181.54,93.46,101.798,122.93
2000-09-06,76.32,112.2,72.86,128.48,121.02,94.38,134.07,176.87,94.82,102.55,124.24
2000-09-07,75.76,111.53,72.93,127.71,120.98,95.71,133.6,180.34,89.64,103.566,124.26
2000-09-08,76.82,112.51,73.74,126.73,123.52,96.1,134.1,174.58,88.71,105.597,126.84
2000-09-11,76.62,113.61,73.28,129.91,125.41,96.43,134.07,170.07,87.66,106.322,130.27
2000-09-12,76.34,113.48,74.04,130.27,125.51,97.16,133.62,167.08,86.79,107.348,130.54
2000-09-13,76.82,113.6,73.38,129.56,124.46,97.88,133.66,167.89,86.36,106.91,130.41
2000-09-14,76.22,113.06,71.89,128.77,124.24,97.57,132.72,168.56,85.09,106.372,129.22
2000-09-15,75.29,111.96,71.61,133.63,122.23,97.12,129.51,165.95,83.13,105.781,131.53
2000-09-18,74.06,110.69,71.91,133.42,118.59,96.83,129.4,162.2,83.04,103.767,130.55
2000-09-19,74.32,108.94,72.14,130.5,120.62,97.14,128.04,169.24,80.33,104.362,125.15
2000-09-20,72.56,107.15,70.71,128.34,119.43,97.35,127.2,170.64,79.42,104.155,122.2
2000-09-21,73.16,109.04,71.54,127.37,118.48,100.43,129.23,167.28,78.92,103.38,120.48
2000-09-22,74.29,109.16,73.99,126.58,120.9,103.71,129.51,161.89,79.48,104.653,123.46
2000-09-25,74.07,108.5,73.69,125.87,122.53,103.16,130.92,157.65,78.53,104.159,124.66
2000-09-26,73.37,105.65,73.89,127.36,121.72,102.23,131.77,155.04,77.56,105.454,128.11
2000-09-27,72.6,106.14,74.38,130.91,121.57,102.22,133.15,153.32,77.53,104.992,129.69
2000-09-28,76.84,108.13,76.31,130.52,124.96,102.91,133.71,157.27,79.49,105.017,130.98
2000-09-29,78.03,107.46,75.85,130.92,124.43,103.72,131.55,150.15,81.36,104.883,131.25
2000-10-02,76.64,106.48,76.46,134.02,126.38,102.91,131.69,148.43,80.24,103.048,132.69
2000-10-03,76.4,106.82,76.65,133.24,126.25,103.07,133.43,143.32,84.97,102.546,129.93
2000-10-04,78.91,108.09,77.21,129.98,124.48,101.4,133.85,147.66,86.53,101.366,126.11
2000-10-05,79.36,107.08,79.15,129.92,125.65,103.95,134.51,145.34,84.93,102.137,124.03
2000-10-06,77.6,104.9,78.76,129.19,120.77,103.35,133.52,142.58,84.52,102.136,124.62
2000-10-09,76.63,104.36,78.27,131.88,119.23,102.31,132.16,141.91,85.27,101.84,126.22
2000-10-10,75.34,103.78,78.78,134.81,116.55,104.31,131.62,137.29,84.85,102.257,127.57
2000-10-11,72.44,100.34,79.24,135.26,115.46,104.74,129.39,132.01,83.09,101.466,127.64
2000-10-12,69.94,94.74,78.61,136.7,109.8,104.76,125.98,128.84,80.48,99.877,125.26
2000-10-13,71.96,97.67,77.94,131.39,114.78,103.54,129.27,139.28,78.6,99.887,125.98
